FID,image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,delta_h,distance,sink_dista,camera_h,camera_dem,phi,pano_lat,pano_lon,target_lat,target_lon,target_ele,image_date,edge,is_lowest_,area_m2,STATIC_BFE,Under_fld
10068,4407_29.3212083_-94.7715285_0_191.03.jpg,EfzWd09FHBcQ52dpt6faUw,4407,0.506836,142,518,385,1.298672214,0.460343371,22.18215995,-2.045268049,2.50561142,0.838328844,-0.166946374,29.3212083,-94.7715285,29.32100824,-94.77153434,1.298672214,"[2019, 9]",Not_at_edge,Y,151.4170074,11,Y
7719,2505_29.2683096_-94.8436083_0_259.27.jpg,j4_T5M13zlkOSdSdPzjr6w,2505,0.908203,187,553,360,1.299716448,0.645713781,15.21537313,-1.788082148,2.433795929,0.654002668,-0.136607138,29.26830957,-94.84360831,29.26826588,-94.84375673,1.299716448,"[2021, 4]",Not_at_edge,Y,228.2310028,11,Y
4432,1836_29.2783263_-94.820293_0_358.17.jpg,F2SxaXODjisYwRYqXpiXiA,1836,0.426758,695,498,386,1.299740419,0.346069706,26.5797301,-2.066254723,2.412324429,0.953670713,0.213697492,29.2783263,-94.820293,29.27856215,-94.82024356,1.299740419,"[2021, 4]",Not_at_edge,Y,175.4909973,-9999,Nodata
320,10744_29.3080353_-94.7875348_0_12.49.jpg,K61jwK9Ac4j-DS0dSNdUFQ,10744,0.825684,65,530,340,1.299818582,0.880395527,15.68519419,-1.570575838,2.450971365,0.419423054,-0.21868998,29.30803534,-94.78753483,29.30817685,-94.78753494,1.299818582,"[2021, 4]",Not_at_edge,Y,288.7139893,12,Y
6024,21697_29.2649817_-94.8416135_0_95.48.jpg,6ryS7eGi8Zr3ucNYq60UDA,21697,0.422119,314,612,366,1.300117443,0.591371096,11.83996678,-1.881466352,2.472837448,0.708746346,-0.048458159,29.2649817,-94.8416135,29.26497666,-94.84149181,1.300117443,"[2020, 3]",Not_at_edge,Y,290.4460144,10,Y
1171,12391_29.2979019_-94.8079803_0_13.95.jpg,A_aiuHaB3in9VZhBEMXIqA,12391,0.632812,365,615,434,1.300293771,0.85400833,16.07424723,-2.59077655,3.44478488,0.446285441,-0.012559726,29.29790188,-94.80798031,29.29804305,-94.80794245,1.300293771,"[2015, 5]",Not_at_edge,Y,160.8070068,12,Y
1695,13218_29.2952629_-94.7853338_0_238.04.jpg,fBtRJ6SFo823g0iRJ3p6LA,13218,0.495605,178,429,381,1.30076579,0.506529604,61.23145592,-1.90313312,2.409662724,0.794236186,-0.142765565,29.2952629,-94.7853338,29.29490677,-94.78581558,1.30076579,"[2021, 3]",Not_at_edge,Y,0,11,Y
1175,12399_29.2983283_-94.7851446_0_268.17.jpg,DPPCWzyo2wcqr2UYov66oQ,12399,0.750977,523,546,369,1.300934149,0.532548202,16.60769488,-1.868520009,2.401068211,0.768385947,0.097035409,29.29832834,-94.78514457,29.29833809,-94.78531514,1.300934149,"[2019, 1]",Not_at_edge,Y,89.2054977,11,Y
4957,19291_29.2789409_-94.8179421_0_133.51.jpg,J_ptMEqzEdRyZUw0A6xOjg,19291,0.268555,210,600,392,1.301334306,0.332773004,14.08930924,-2.117834773,2.450607777,0.968561302,-0.120822826,29.2789409,-94.8179421,29.27886513,-94.81782568,1.301334306,"[2021, 4]",Not_at_edge,Y,310.605011,-9999,Nodata
7510,24701_29.2014504_-94.9445699_0_274.99.jpg,l9ce_2anh8C8caEuaCyZ3g,24701,0.67041,188,412,379,1.301377541,0.666860312,88.97839025,-1.783936531,2.450796843,0.634517229,-0.135922274,29.20145035,-94.94456988,29.20141116,-94.94548374,1.301377541,"[2021, 3]",Not_at_edge,Y,0,15,Y
6735,23268_29.2331012_-94.8907354_0_225.74.jpg,dmbbXOgztFlsGeD7bHfn_g,23268,0.901855,642,576,355,1.30159852,0.686730819,13.31604324,-1.764822287,2.451553106,0.614867702,0.178458568,29.2331012,-94.8907354,29.23303396,-94.89084891,1.30159852,"[2020, 2]",Not_at_edge,Y,173.9680023,16,Y
5494,20280_29.2750365_-94.828269_0_64.77.jpg,7W1vO2ahJFHsnoQxrKM-Ig,20280,0.573242,604,600,300,1.301703982,0.989611477,9.811988648,-1.461602598,2.451214075,0.312092506,0.153004859,29.2750365,-94.828269,29.27506159,-94.82817217,1.301703982,"[2021, 4]",Not_at_edge,Y,94.3208008,11,Y
11396,6363_29.2978952_-94.8043759_0_11.86.jpg,NdUTphhm4ngpJu4sc9HtwA,6363,0.395752,165,517,353,1.301804254,0.677767127,17.94497559,-1.658654363,2.33642149,0.624037128,-0.151641509,29.2978952,-94.8043759,29.29805685,-94.80436568,1.301804254,"[2019, 10]",Not_at_edge,Y,77.6857986,12,Y
5858,20957_29.2709221_-94.8354039_0_154.12.jpg,JS9PZdroePKb0diXIkHEkQ,20957,0.876465,158,558,370,1.302434041,0.594460976,15.66404914,-1.878831375,2.473292351,0.707973065,-0.155730359,29.27092212,-94.83540386,29.27080608,-94.83531187,1.302434041,"[2021, 4]",Not_at_edge,Y,181.951004,10,Y
352,1080_29.285419_-94.8222787_0_178.11.jpg,I3KLhxPH0RD9zzqxk86iKw,1080,0.942383,525,539,376,1.302561952,0.508568192,18.04535639,-1.942280149,2.450848341,0.793993759,0.098417604,29.28541901,-94.82227871,29.28525655,-94.82229085,1.302561952,"[2021, 4]",Not_at_edge,Y,265.3959961,11,Y
8986,2835_29.2607659_-94.8451582_0_66.73.jpg,wl_FgRLwSF9yO8fauKPM2w,2835,0.815918,412,549,369,1.303188898,0.563571689,16.16557673,-1.872108224,2.435679913,0.739617209,0.020232762,29.2607659,-94.8451582,29.2608208,-94.84500411,1.303188898,"[2021, 4]",Not_at_edge,Y,209.4129944,10,Y
1852,13464_29.2941157_-94.8162442_0_45.65.jpg,EkvYRPy9G6fmd5k6Jxo37g,13464,0.661133,408,516,361,1.303277469,0.709816309,18.77193332,-1.728778509,2.438594818,0.593461159,0.017442795,29.2941157,-94.8162442,29.29423196,-94.81610371,1.303277469,"[2020, 2]",Not_at_edge,Y,301.07901,12,Y
459,11008_29.3064804_-94.7752463_0_194.99.jpg,#NAME?,11008,0.884766,189,586,354,1.303466113,0.65832635,12.60035748,-1.76862625,2.4269526,0.645139764,-0.134894738,29.30648036,-94.77524635,29.30636759,-94.77526274,1.303466113,"[2019, 9]",Not_at_edge,Y,287.3630066,11,Y
10678,5402_29.3041498_-94.7767474_0_358.00.jpg,HmhpTXYgwbuNv0Qg6o_hVQ,5402,0.332764,668,510,378,1.303709313,0.531632602,22.46954859,-1.937727273,2.469359875,0.772076711,0.195971892,29.3041498,-94.7767474,29.3043499,-94.77671031,1.303709313,"[2019, 1]",Not_at_edge,Y,185.1009979,11,Y
8301,26205_29.1734164_-94.9867876_0_337.55.jpg,pRNSuLLxNMtK_seLFG3oWA,26205,0.905273,60,508,363,1.303750745,0.729447973,20.56987866,-1.749996292,2.479444265,0.574302772,-0.222344191,29.1734164,-94.9867876,29.17356807,-94.98690946,1.303750745,"[2021, 4]",Not_at_edge,Y,183.5090027,16,Y
12517,8591_29.2877283_-94.8133617_0_314.16.jpg,IqSoJGtltmlzpmw4lFGUow,8591,0.842285,180,490,378,1.304349767,0.570233385,26.00228275,-1.922212084,2.492445469,0.734116382,-0.140714119,29.2877283,-94.8133617,29.28786651,-94.81357793,1.304349767,"[2020, 3]",Not_at_edge,Y,303.0310059,10,Y
8823,27938_29.1394961_-95.042972_0_323.12.jpg,ZC2JBCg6S2-VXeuybVmeFg,27938,0.712402,355,465,381,1.304656092,0.542200451,34.64027921,-1.98166048,2.523860931,0.762455641,-0.019884032,29.1394961,-95.042972,29.13974231,-95.04319126,1.304656092,"[2021, 4]",Not_at_edge,Y,265.7730103,15,Y
6989,23875_29.2154026_-94.9167604_0_117.88.jpg,EIgC4IZ9Rn9CZUAHWVGrUA,23875,0.278076,247,487,371,1.305066368,0.562808332,25.19366092,-1.802501622,2.365309954,0.742258036,-0.095306613,29.21540264,-94.91676036,29.21531595,-94.91652085,1.305066368,"[2020, 2]",Not_at_edge,Y,196.8339996,17,Y
55,10128_29.3232876_-94.7717641_0_18.19.jpg,Hn6FoKZJ2bzzq50H_wW_0w,10128,0.316162,685,468,374,1.305476564,0.61769856,31.96877155,-1.833544602,2.451243162,0.687778004,0.207692011,29.3232876,-94.7717641,29.32353715,-94.77159909,1.305476564,"[2021, 4]",Not_at_edge,Y,198.5749969,11,Y
6369,22425_29.2601524_-94.8430273_0_350.17.jpg,5wf-Ow0uOqIHFVPguJrn4w,22425,0.856934,530,525,372,1.305975678,0.498628882,19.11417705,-1.884046527,2.382675409,0.807346796,0.102216677,29.2601524,-94.8430273,29.26032443,-94.84304093,1.305975678,"[2020, 3]",Not_at_edge,Y,285.6130066,10,Y
10328,4899_29.3069931_-94.7877481_0_313.61.jpg,yFWPBgtVB-rdzouIyzeyHQ,4899,0.88916,499,516,340,1.306044262,0.794046371,16.58270252,-1.522502215,2.316548586,0.511997891,0.080073844,29.3069931,-94.7877481,29.30710463,-94.78786188,1.306044262,"[2019, 9]",Not_at_edge,Y,166.9700012,12,Y
752,11668_29.3030864_-94.7780764_0_282.64.jpg,Xrl8MymWK2NxXgq__IEJxQ,11668,0.824219,321,484,370,1.306482849,0.56812988,25.54354135,-1.780704873,2.348834753,0.73835297,-0.043583793,29.30308637,-94.77807637,29.30312695,-94.77833518,1.306482849,"[2017, 5]",Not_at_edge,Y,1022.070007,11,Y
8320,26357_29.1719328_-94.9911064_0_174.92.jpg,P7y7QC-94Oos3FNB1egpmg,26357,0.38916,149,489,381,1.306758964,0.483316856,27.29383588,-1.992402596,2.475719452,0.823442107,-0.161853504,29.1719328,-94.9911064,29.17169424,-94.99103684,1.306758964,"[2021, 4]",Not_at_edge,Y,371.2479858,16,Y
5447,20177_29.2756245_-94.8328246_0_277.25.jpg,6wodsXAnwfTt788Tl6-JAg,20177,0.303223,475,509,404,1.306911116,0.859311221,28.0300455,-2.439899089,3.29921031,0.447599895,0.063760923,29.2756245,-94.8328246,29.27567233,-94.83310783,1.306911116,"[2018, 8]",Not_at_edge,Y,130.5619965,11,Y
2970,1548_29.2809081_-94.8279085_0_59.20.jpg,LbXQWeS6Lf7gWCy34VG0eA,1548,0.949707,300,503,343,1.306917115,0.994670004,18.21378777,-1.522497564,2.517167568,0.312247111,-0.058546899,29.2809081,-94.8279085,29.28100036,-94.82775339,1.306917115,"[2021, 4]",Not_at_edge,Y,172.8899994,11,Y
6100,21820_29.262905_-94.8486541_0_332.41.jpg,feH1nWFyr_BEQDx151UBgw,21820,0.372559,509,508,365,1.307336621,0.562481068,20.42258335,-1.774470188,2.336951256,0.744855552,0.087695063,29.262905,-94.8486541,29.26307515,-94.84873473,1.307336621,"[2021, 4]",Not_at_edge,Y,425.5650024,11,Y
7865,2529_29.2668983_-94.8417338_0_66.71.jpg,dbAMbUKaxHIWxX-xZDr_-A,2529,0.919434,349,545,362,1.307511845,0.639378208,15.90180288,-1.785958868,2.425337076,0.668133637,-0.023720308,29.2668983,-94.8417338,29.26695813,-94.84158509,1.307511845,"[2021, 4]",Not_at_edge,Y,231.9940033,10,Y
9142,2877_29.2598743_-94.8404972_0_355.77.jpg,Rp4opOR0EoBmfOvRX5EmdA,2877,0.617188,238,426,378,1.308048764,0.636861898,60.9200758,-1.77626624,2.413128138,0.671186866,-0.101180855,29.2598743,-94.8404972,29.26041553,-94.84060633,1.308048764,"[2021, 4]",Not_at_edge,Y,40.3306007,10,Y
9145,2878_29.2598743_-94.8404972_0_355.77.jpg,Rp4opOR0EoBmfOvRX5EmdA,2878,0.617188,238,426,378,1.308048764,0.636861898,60.9200758,-1.77626624,2.413128138,0.671186866,-0.101180855,29.25987428,-94.84049718,29.26041551,-94.84060631,1.308048764,"[2021, 4]",Not_at_edge,Y,40.3306007,10,Y
2996,15530_29.2889834_-94.7978394_0_163.63.jpg,g7AE21RcZfRZb1nRNXawtw,15530,0.947266,241,546,391,1.308336809,0.433974481,18.98410639,-2.135452771,2.569427252,0.874362328,-0.099108559,29.28898342,-94.79783942,29.28882467,-94.79776608,1.308336809,"[2021, 4]",Not_at_edge,Y,113.2289963,10,Y
12486,8558_29.2881734_-94.8009454_0_358.01.jpg,#NAME?,8558,0.427002,641,640,382,1.308381607,0.436775434,11.45655876,-2.014264596,2.45104003,0.871606173,0.177782214,29.2881734,-94.8009454,29.2882757,-94.80092859,1.308381607,"[2021, 4]",Not_at_edge,Y,120.4309998,10,Y
17,10049_29.3052786_-94.790642_0_178.31.jpg,iP-DKMVMCozCmEI5GgLOiw,10049,0.831055,465,757,466,1.308699642,0.837039587,9.979148637,-2.600069883,3.43710947,0.471660055,0.056808347,29.3052786,-94.790642,29.3051886,-94.79064481,1.308699642,"[2018, 8]",Not_at_edge,Y,475.7569885,12,Y
5397,20086_29.2761241_-94.8142103_0_328.29.jpg,eSqC-1o_9Cd4XetgV0MwmA,20086,0.587402,649,692,408,1.309410084,0.249851139,10.41799,-2.201549141,2.45140028,1.059558945,0.183184774,29.2761241,-94.8142103,29.27621172,-94.81424909,1.309410084,"[2020, 3]",Not_at_edge,Y,45.3016014,-9999,Nodata
1927,1359_29.2826385_-94.8235202_0_222.98.jpg,Zlt4BXBK3pyaohM7DGEhoQ,1359,0.516113,550,531,365,1.309790953,0.545400401,17.64321995,-1.809874992,2.355275393,0.764390552,0.115662615,29.2826385,-94.8235202,29.28253535,-94.82365848,1.309790953,"[2021, 4]",Not_at_edge,Y,179.4869995,10,Y
480,11049_29.3057057_-94.7819259_0_339.66.jpg,YHihjm1M46G5KfcDZIJJXA,11049,0.926758,519,557,336,1.309913812,0.718586788,13.16300897,-1.591080322,2.30966711,0.591327024,0.094269379,29.30570575,-94.78192586,29.30582049,-94.78196079,1.309913812,"[2019, 9]",Not_at_edge,Y,166.5639954,12,Y
7807,2520_29.2673145_-94.8400613_0_92.63.jpg,cofc1qU7NfCqD_vhs1NYdw,2520,0.782715,140,531,365,1.30999888,0.588961859,17.77753668,-1.809874992,2.398836851,0.721037021,-0.16864207,29.2673145,-94.8400613,29.26733414,-94.83987976,1.30999888,"[2020, 3]",Not_at_edge,Y,298.6229858,10,Y
6029,21705_29.2648997_-94.840676_0_259.10.jpg,nbQ0N5z4yQlorxyE4O6EyQ,21705,0.87207,410,570,363,1.3101339,0.627170863,14.05656167,-1.824059663,2.451230526,0.682963037,0.018489067,29.2648997,-94.840676,29.26487803,-94.8408185,1.3101339,"[2021, 4]",Not_at_edge,Y,234.548996,10,Y
1241,12491_29.2978783_-94.8117569_0_192.61.jpg,28GvR92f7IV4Hx72KxJNsg,12491,0.307129,667,484,355,1.310238343,0.888423393,23.16705549,-1.585936358,2.474359751,0.421814951,0.194964764,29.2978783,-94.8117569,29.29768703,-94.81185305,1.310238343,"[2019, 10]",Not_at_edge,Y,0,12,Y
4786,18981_29.2795562_-94.8192248_0_343.29.jpg,0gV5GwV2GafmkLVaDO9kGA,18981,0.780762,369,506,381,1.310631495,0.387392572,23.09028937,-1.981669613,2.369062185,0.923238923,-0.010466249,29.27955617,-94.81922483,29.27975506,-94.81929553,1.310631495,"[2019, 8]",Not_at_edge,Y,142.8269958,-9999,Nodata
4787,18982_29.2795562_-94.8192248_0_343.29.jpg,0gV5GwV2GafmkLVaDO9kGA,18982,0.780762,369,506,381,1.310631495,0.387392572,23.09028937,-1.981669613,2.369062185,0.923238923,-0.010466249,29.27955617,-94.81922483,29.27975506,-94.81929553,1.310631495,"[2019, 8]",Not_at_edge,Y,142.8269958,-9999,Nodata
12596,8691_29.287802_-94.8023928_0_163.40.jpg,r9sR2gwl-9P_zM8LPPJYTg,8691,0.88623,220,533,388,1.311758081,0.452947202,20.19366579,-2.099995551,2.552942753,0.858810879,-0.113596781,29.287802,-94.8023928,29.28763443,-94.80231123,1.311758081,"[2021, 4]",Not_at_edge,Y,136.970993,10,Y
13300,9691_29.2806325_-94.8115088_0_178.02.jpg,GbrT45zxDHf9rlhFL-ej5Q,9691,0.406738,408,628,394,1.311919863,0.380429264,12.43431011,-2.116753105,2.497182369,0.931490599,0.017094029,29.2806325,-94.8115088,29.28052034,-94.81150657,1.311919863,"[2021, 4]",Not_at_edge,Y,147.1940002,-9999,Nodata
5213,19786_29.2774493_-94.8290536_0_168.77.jpg,rs2g7Qbn90pxZHyrTCdUZw,19786,0.900391,313,510,326,1.31230543,1.057787135,15.74422519,-1.393569276,2.451356411,0.254518294,-0.048806204,29.27744928,-94.82905361,29.27731147,-94.82901434,1.31230543,"[2020, 3]",Not_at_edge,Y,181.1139984,11,Y
11476,6464_29.297501_-94.8058667_0_357.43.jpg,91A0d9mc7iesMXaCP9_BNA,6464,0.880371,312,524,356,1.313043822,0.698873462,17.33855658,-1.69166976,2.390543222,0.61417036,-0.050198267,29.297501,-94.8058667,29.29765672,-94.80588364,1.313043822,"[2019, 10]",Not_at_edge,Y,125.0589981,12,Y
5605,2048_29.2764883_-94.839622_0_241.78.jpg,QBKMjKPFlBWZz4KKAOPZNQ,2048,0.905273,444,514,350,1.313408152,0.784460133,17.86402904,-1.619016821,2.403476954,0.528948019,0.042539123,29.2764883,-94.839622,29.2764182,-94.83978753,1.313408152,"[2019, 10]",Not_at_edge,Y,195.6130066,11,Y
6218,22025_29.2611068_-94.8453237_0_247.25.jpg,UCKFCF5bjBADgJNNkW8jCA,22025,0.861816,115,560,368,1.313544289,0.589991797,15.41576656,-1.86083604,2.450827837,0.723552492,-0.185207773,29.26110677,-94.84532372,29.26103029,-94.84545619,1.313544289,"[2021, 4]",Not_at_edge,Y,245.0500031,10,Y
6185,21973_29.2617605_-94.8450386_0_158.77.jpg,C9JeeoVz--KGT62tAWuRyA,21973,0.915527,629,569,366,1.313765165,0.59213225,14.61180234,-1.859157881,2.451290131,0.721632915,0.169659018,29.2617605,-94.8450386,29.26163132,-94.8450086,1.313765165,"[2020, 3]",Not_at_edge,Y,286.9599915,10,Y
9024,28440_29.1342904_-95.0538046_0_1.86.jpg,0L95Mls7fU82RqiT45AaIw,28440,0.707031,61,547,341,1.314113181,0.723865125,14.40562256,-1.608309415,2.33217454,0.590248056,-0.221348201,29.1342904,-95.0538046,29.13441806,-95.0538324,1.314113181,"[2021, 3]",Not_at_edge,Y,238.7290039,14,Y
4887,1914_29.2780601_-94.8249475_0_178.78.jpg,3BPsD0G3Pkz0KOXzDmH_LA,1914,0.378662,282,431,373,1.314260728,0.77124867,50.2856692,-1.645013718,2.416262388,0.543012059,-0.071053919,29.2780601,-94.8249475,29.27760836,-94.82489978,1.314260728,"[2019, 10]",Not_at_edge,Y,0,11,Y
194,10360_29.3184245_-94.7726083_0_81.95.jpg,Glp-ZlXwQjRnoV-yNnmC4Q,10360,0.763184,223,611,396,1.314301061,0.298001903,13.67994129,-2.153317076,2.451318979,1.016299158,-0.111873979,29.3184245,-94.7726083,29.31845532,-94.77247193,1.314301061,"[2021, 4]",Not_at_edge,Y,257.6279907,11,Y
6354,22404_29.260632_-94.8469934_0_230.24.jpg,gGQLCcZiSB7Pv7xRrIQz8A,22404,0.911621,532,510,355,1.314510327,0.705669437,18.86957295,-1.663288798,2.368958235,0.60884089,0.103252279,29.260632,-94.8469934,29.26053719,-94.84715465,1.314510327,"[2020, 3]",Not_at_edge,Y,185.9019928,12,Y
5844,20921_29.271195_-94.8347328_0_124.29.jpg,aWHxKxXMlU26hLt3sTzNQQ,20921,0.62207,555,567,372,1.314879632,0.626772578,15.02609771,-1.9154864,2.542258978,0.688107054,0.119447391,29.271195,-94.8347328,29.27110582,-94.83461635,1.314879632,"[2021, 4]",Not_at_edge,Y,196.029007,10,Y
5839,20915_29.2712732_-94.8345496_0_154.01.jpg,Kt9szYW43s8yJ7XyAhnocA,20915,0.290771,373,516,368,1.315406712,0.647390946,19.65732503,-1.810543672,2.457934618,0.668015766,-0.00697782,29.2712732,-94.8345496,29.27111433,-94.8344597,1.315406712,"[2021, 4]",Not_at_edge,Y,179.1629944,10,Y
10712,5443_29.3042176_-94.7875154_0_147.99.jpg,0PrmClSqPRJ6oGO0-iNDpA,5443,0.886719,203,533,344,1.315784436,0.787616203,15.51490194,-1.600373556,2.387989759,0.528168234,-0.12563373,29.3042176,-94.7875154,29.30410914,-94.78741445,1.315784436,"[2019, 10]",Not_at_edge,Y,232.1690063,12,Y
5028,19458_29.278136_-94.8274772_0_34.88.jpg,t8n0vUG1xY50Qv5lF4-7UQ,19458,0.48877,121,424,365,1.31616325,1.0747235,50.12587358,-1.376274568,2.450998068,0.24143975,-0.180822692,29.278136,-94.8274772,29.27854745,-94.82726313,1.31616325,"[2021, 4]",Not_at_edge,Y,166.7120056,11,Y
2872,15345_29.2892535_-94.7996285_0_253.37.jpg,rXEvV7qlqXdyF_SeIYa9OQ,15345,0.484375,722,588,374,1.316324107,0.464389843,14.03516703,-1.9442236,2.408613443,0.851934263,0.232279162,29.28925351,-94.7996285,29.28924617,-94.7997727,1.316324107,"[2019, 10]",Not_at_edge,Y,179.9940033,10,Y
5857,20949_29.2710015_-94.8352078_0_170.48.jpg,LzYevJa2HscOUKDLActciA,20949,0.856934,383,523,368,1.316938113,0.623979538,18.76907885,-1.833545954,2.457525492,0.692958575,-0.00034887,29.27100154,-94.83520785,29.27083455,-94.83517584,1.316938113,"[2021, 4]",Not_at_edge,Y,208.2039948,10,Y
4804,1900_29.2781135_-94.8211021_0_194.39.jpg,FJZ3a6JJzIVxplrs0LP3lg,1900,0.876953,308,682,391,1.317144749,0.372084556,10.01114967,-2.07883388,2.450918436,0.945060193,-0.052633904,29.2781135,-94.8211021,29.27802495,-94.82112242,1.317144749,"[2021, 4]",Not_at_edge,Y,105.0530014,10,Y
11122,6008_29.3002942_-94.7845977_0_283.10.jpg,IXMHiWPF9rKJDOPNkOPufg,6008,0.62207,549,490,375,1.317430741,0.566256606,25.68888897,-1.887539781,2.453796387,0.751174135,0.114974113,29.3002942,-94.7845977,29.30037228,-94.78484665,1.317430741,"[2019, 10]",Not_at_edge,Y,79.1708984,11,Y
6079,21793_29.2635766_-94.8399567_0_50.65.jpg,gYjSH5oGcpOrWfTVyXeAmg,21793,0.924316,382,541,365,1.317436659,0.640258225,16.52958436,-1.81085333,2.451111555,0.677178433,-0.001395478,29.2635766,-94.8399567,29.26367132,-94.83982533,1.317436659,"[2021, 4]",Not_at_edge,Y,227.9519958,10,Y
2071,1384_29.2822854_-94.8258717_0_267.08.jpg,AhjjKN0UWB44zIl9GWSJ4g,1384,0.931641,350,511,357,1.317440874,0.763668825,18.89610754,-1.687269638,2.450938463,0.553772049,-0.023371631,29.28228537,-94.82587172,29.28227271,-94.82606564,1.317440874,"[2020, 2]",Not_at_edge,Y,127.2060013,11,Y
11618,665_29.2884388_-94.823007_0_102.81.jpg,vCV7Ga1xB2YWLRneoP4k5w,665,0.784668,718,455,374,1.317514684,0.671668423,36.87859481,-1.779389726,2.451058149,0.645846261,0.228972758,29.2884388,-94.823007,29.28829332,-94.82266567,1.317514684,"[2021, 4]",Not_at_edge,Y,159.647995,11,Y
11625,666_29.2884388_-94.823007_0_102.81.jpg,vCV7Ga1xB2YWLRneoP4k5w,666,0.784668,718,455,374,1.317514684,0.671668423,36.87859481,-1.779389726,2.451058149,0.645846261,0.228972758,29.28843884,-94.82300705,29.28829336,-94.82266572,1.317514684,"[2021, 4]",Not_at_edge,Y,159.647995,11,Y
10059,4396_29.3226186_-94.7726619_0_294.87.jpg,gorWXyNw90APuTkH8y6mrw,4396,0.912109,121,556,374,1.317656038,0.532236683,16.25060809,-1.918464315,2.450700998,0.785419355,-0.181160258,29.32261858,-94.77266187,29.32265526,-94.77282385,1.317656038,"[2021, 4]",Not_at_edge,Y,310.3609924,11,Y
8136,2580_29.2655305_-94.841005_0_49.87.jpg,sJMKcF9ULCjwTdRdBz_-Gg,2580,0.748047,520,522,369,1.317870468,0.60731086,19.22611701,-1.843023212,2.450334072,0.710559608,0.094960891,29.26553049,-94.84100497,29.26562921,-94.84084231,1.317870468,"[2021, 4]",Not_at_edge,Y,291.2359924,10,Y
1028,12139_29.299494_-94.7865698_0_357.50.jpg,xfN4kNl7Z9pjWKHuo-OB9A,12139,0.427002,536,528,367,1.318375169,0.557972091,18.17100488,-1.828258855,2.386230946,0.760403077,0.105668346,29.299494,-94.7865698,29.29965762,-94.78655821,1.318375169,"[2019, 8]",Not_at_edge,Y,101.9369965,11,Y
199,10373_29.3182023_-94.7716244_0_132.70.jpg,l1Y8SoyQTVSPsBjFIUlYxg,10373,0.918457,624,590,377,1.318603852,0.431462363,13.85002211,-1.972813293,2.404275656,0.887141489,0.166607118,29.3182023,-94.7716244,29.31810351,-94.7715371,1.318603852,"[2019, 9]",Not_at_edge,Y,148.9539948,11,Y
8869,2808_29.2607468_-94.8460412_0_49.88.jpg,0WTakIIBtWSXL8jpHCR2Sw,2808,0.894043,387,552,363,1.318630706,0.619955402,15.47455114,-1.814040083,2.433995485,0.698675304,0.002790952,29.26074678,-94.84604121,29.26083645,-94.84591917,1.318630706,"[2020, 3]",Not_at_edge,Y,230.8320007,10,Y
7585,2483_29.2685651_-94.8437279_0_68.12.jpg,pbIFZzXMKmms_stbfGEISg,2483,0.941406,389,511,363,1.318786293,0.642036249,19.65699121,-1.75567169,2.397707939,0.676750044,0.003837549,29.2685651,-94.8437279,29.26863056,-94.84353992,1.318786293,"[2021, 4]",Not_at_edge,Y,288.8210144,11,Y
4366,18246_29.2813661_-94.8764743_0_161.51.jpg,_1kQP26Xr8SsXdVwrQ_JNA,18246,0.87207,696,577,323,1.318927277,0.90894071,11.72187249,-1.54248365,2.45142436,0.409986567,0.214363754,29.2813661,-94.8764743,29.28126097,-94.87646126,1.318927277,"[2020, 2]",Not_at_edge,Y,202.496994,14,Y
8298,26200_29.1735259_-94.9866214_0_293.55.jpg,w1xjhQGAvn6xoeyI7TZk5A,26200,0.845703,40,471,366,1.318970579,0.752947971,28.76313111,-1.698172644,2.451120615,0.566022609,-0.234920873,29.1735259,-94.9866214,29.17357136,-94.98691251,1.318970579,"[2021, 4]",Not_at_edge,Y,183.5090027,16,Y
9262,2904_29.2591559_-94.8443041_0_245.38.jpg,UcWlOvmZ7qEekhVmdGLYVg,2904,0.908691,129,586,370,1.32023017,0.474783301,13.68010804,-1.898427129,2.37321043,0.845446869,-0.176091907,29.2591559,-94.8443041,29.25908562,-94.8444198,1.32023017,"[2021, 4]",Not_at_edge,Y,170.9869995,-9999,Nodata
2896,15377_29.2889393_-94.824422_0_283.83.jpg,nV-JNIxZQ9cVYaOf-uSSsw,15377,0.713379,91,660,348,1.320246985,0.649924238,9.547870443,-1.801543038,2.451467276,0.670322747,-0.20167129,29.2889393,-94.824422,29.28894272,-94.82452019,1.320246985,"[2020, 3]",Not_at_edge,Y,408.5939941,11,Y
