FID,FID_1,OBJECTID,Parcel_ID,area_m2,image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,delta_h,distance,sink_dista,camera_h,camera_dem,phi,pano_lat,pano_lon,target_lat,target_lon,image_date,edge,is_lowest_,SFHA_TF,STATIC_BFE,Under_fld
4237,13788,548940,3510-0012-0014-004,155.6119995,13789_29.2929866_-94.8043916_0_318.21.jpg,mdMxKHqOY-ZkjDgtpTRvYw,13789,0.718262000000000,331,434,227,5.698171195000000,3.391002950000000,14.063766760000000,-0.490341130000000,3.881344080000000,2.307168245000000,-0.036965501000000,29.292986599999999,-94.804391600000002,29.293078009999999,-94.804491979999995,2007,Not_at_edge,Y,T,11.000000000000000,N
4238,13801,548953,3505-0164-0009-001,144.3710022,13807_29.2927029_-94.8160772_0_317.37.jpg,TvcVKhbr6-krPK2-Ozjofw,13807,0.867188000000000,566,401,267,4.407299308000000,2.193986205000000,21.886818739999999,-0.257538529000000,2.451524734000000,2.213313103000000,0.127007060000000,29.292702859999999,-94.816077190000001,29.292863910000001,-94.816207530000000,2020,Not_at_edge,Y,T,11.000000000000000,N
4239,13816,548968,3505-0039-0002-002,137.6829987,13817_29.293204_-94.8105332_0_162.31.jpg,QhmMMRnebqBUkGpWDTtVZQ,13817,0.932129000000000,502,539,307,3.377928213000000,1.058800177000000,12.582499909999999,-1.364998146000000,2.423798323000000,2.319128036000000,0.082499831000000,29.293203999999999,-94.810533199999995,29.293093370000001,-94.810504150000000,2019,Not_at_edge,Y,T,11.000000000000000,N
4240,13824,548976,3510-0068-3006-002,151.8970032,13825_29.2932492_-94.7871846_0_283.39.jpg,CmezoP9Y_KxqyqLLjRG6-Q,13825,0.757812000000000,455,559,333,3.676335927000000,0.851727839000000,12.888383660000001,-1.580882911000000,2.432610750000000,2.824608088000000,0.049502260000000,29.293249220000000,-94.787184560000000,29.293281709999999,-94.787311919999993,2019,Not_at_edge,Y,T,11.000000000000000,N
4241,13827,548979,3505-0103-0006-000,163.6020050,13828_29.2930019_-94.8149612_0_149.60.jpg,VjcLA4JyO5j4TIE-WnlbVQ,13828,0.886230000000000,322,528,309,3.317002557000000,1.116360687000000,13.296493300000000,-1.334795691000000,2.451156378000000,2.200641870000000,-0.043235580000000,29.293001900000000,-94.814961199999999,29.292901149999999,-94.814886909999998,2020,Not_at_edge,Y,T,11.000000000000000,Y
4242,13834,548986,3892-0000-0001-000,101.4499969,13844_29.2930589_-94.8040841_0_163.87.jpg,Sc4T1dp-puG3FXyTX2W62A,13844,0.879883000000000,643,631,330,4.666948756000000,2.299288710000000,9.822319330999999,-1.672557632000000,3.971846342000000,2.367660046000000,0.179134239000000,29.293058899999998,-94.804084099999997,29.292970749999999,-94.804073770000002,2007,Not_at_edge,Y,T,11.000000000000000,N
4243,13851,549004,3510-0013-2012-000,173.9140015,13852_29.2927476_-94.8015687_0_357.64.jpg,0Az38S2N15dSwuH1_Qb6Sw,13852,0.844238000000000,255,499,391,2.761890633000000,0.224098427000000,27.044344700000000,-2.180367964000000,2.404466391000000,2.537792206000000,-0.089080200000000,29.292747599999998,-94.801568700000004,29.292989530000000,-94.801604859999998,2019,Not_at_edge,Y,T,11.000000000000000,Y
4244,13856,549009,3505-0103-0003-000,128.0670013,13874_29.2928722_-94.8154518_0_132.39.jpg,_RvY5JbeLv9gnqAw05D1eg,13874,0.370605000000000,208,469,326,3.435200057000000,1.230224452000000,20.496084880000002,-1.220836797000000,2.451061249000000,2.204975605000000,-0.121854630000000,29.292872220000000,-94.815451820000007,29.292765079999999,-94.815279889999999,2020,Not_at_edge,Y,T,11.000000000000000,N
4245,13868,549021,3505-0040-0004-000,149.0630035,13869_29.2930136_-94.811421_0_178.91.jpg,z7fReLYrmqcjZprlnVxgNg,13869,0.800293000000000,461,476,313,3.554134763000000,1.298197664000000,17.984611789999999,-1.152839981000000,2.451037645000000,2.255937099000000,0.054373264000000,29.293013599999998,-94.811420999999996,29.292851440000000,-94.811427539999997,2020,Not_at_edge,Y,T,11.000000000000000,N
4246,13873,549027,3505-0103-0002-000,134.0579987,13857_29.2929005_-94.8153492_0_192.54.jpg,oBxV-dOA2EJ5_lVtJqkZmA,13857,0.409912000000000,541,414,266,4.239199231000000,2.025928090000000,19.775950389999998,-0.425197293000000,2.451125383000000,2.213271141000000,0.109806372000000,29.292900490000001,-94.815349179999998,29.292731620000001,-94.815414880000006,2020,Not_at_edge,Y,T,11.000000000000000,N
4247,13876,549030,3505-0040-0002-000,136.0110016,13867_29.2929068_-94.8118285_0_133.35.jpg,tILN9BZ_fF6ouHYCqkZyXw,13867,0.825195000000000,351,467,339,3.332838278000000,1.067689877000000,22.733987729999999,-1.316332597000000,2.384022474000000,2.265148401000000,-0.022674261000000,29.292906800000001,-94.811828500000004,29.292769419999999,-94.811654759999996,2020,Not_at_edge,Y,T,11.000000000000000,Y
4248,13896,549050,3510-0010-1007-001,224.5939941,13897_29.2928004_-94.8070653_0_253.34.jpg,ClLswsA98SUII8lCYl3obw,13897,0.875977000000000,301,513,234,3.876525557000000,1.508694327000000,10.407240959999999,-0.942499006000000,2.451193333000000,2.367831230000000,-0.057503810000000,29.292800400000001,-94.807065300000005,29.292768360000000,-94.807165979999994,2020,Not_at_edge,Y,T,11.000000000000000,N
4249,13897,549051,2965-0011-0013-001,104.3310013,13896_29.2926357_-94.8181636_0_240.27.jpg,AiFlGubWgnPkTeZs7_yc0Q,13896,0.913574000000000,126,434,262,3.913267000000000,1.811944349000000,17.085560839999999,-0.598438160000000,2.410382509000000,2.101322651000000,-0.177782214000000,29.292635700000002,-94.818163600000005,29.292536790000000,-94.818298470000002,2019,Not_at_edge,Y,T,11.000000000000000,N
4250,13899,549053,3510-0011-0008-001,103.8659973,13900_29.2925093_-94.8059626_0_326.98.jpg,FwC6sY8o8aWBPACb5HpnYQ,13900,0.939453000000000,420,504,353,4.326121471000000,1.831295393000000,19.272486700000002,-1.613246777000000,3.444542170000000,2.494826078000000,0.025463602000000,29.292509299999999,-94.805962600000001,29.292657460000001,-94.806066419999993,2013,Not_at_edge,Y,T,11.000000000000000,N
4251,13900,549054,2965-0012-0018-000,171.0829926,13901_29.2923513_-94.8174274_0_358.26.jpg,5z9t15hGTDwWCnPB_VmC1Q,13901,0.278809000000000,170,471,295,3.674010945000000,1.463602734000000,16.807482449999998,-1.009200382000000,2.472803116000000,2.210408211000000,-0.147889379000000,29.292351300000000,-94.817427400000000,29.292500530000002,-94.817458070000001,2019,Not_at_edge,Y,T,11.000000000000000,N
4252,13908,549062,3510-0011-0009-001,92.9954987,13909_29.2924821_-94.806063_0_342.18.jpg,rCPE-JGnDLtP_24wlB1RZg,13909,0.901367000000000,172,579,382,3.950120916000000,1.458040704000000,14.852146690000000,-2.009496222000000,3.467536926000000,2.492080212000000,-0.146523922000000,29.292482100000001,-94.806062999999995,29.292602309999999,-94.806130519999996,2013,Not_at_edge,Y,T,11.000000000000000,N
4253,13909,549063,3510-0011-0010-001,108.1399994,13921_29.2924286_-94.8062675_0_357.56.jpg,F8p93ahwdq5AhzbTBfL6xw,13921,0.743164000000000,333,527,380,3.921183519000000,1.400213651000000,19.803085800000002,-1.974765368000000,3.374979019000000,2.520969868000000,-0.035571857000000,29.292428579999999,-94.806267489999996,29.292606700000000,-94.806283399999998,2013,Not_at_edge,Y,T,11.000000000000000,N
4254,13910,549064,3510-0010-0007-001,138.1470032,13911_29.2926969_-94.80827_0_237.07.jpg,GIJgTLgm-Yc_ZsFZd_HsoQ,13911,0.556152000000000,488,612,397,2.536095632000000,0.241301073000000,13.630516630000001,-2.162802445000000,2.404103518000000,2.294794559000000,0.072789793000000,29.292696899999999,-94.808269999999993,29.292637729999999,-94.808392979999994,2019,Not_at_edge,Y,T,11.000000000000000,Y
4255,13916,549070,3505-0104-0004-000,73.9975967,13917_29.2926706_-94.8162831_0_167.98.jpg,i7wcNWyjsqCfvd6BpUIOOQ,13917,0.915039000000000,408,522,327,3.223934210000000,0.999988354000000,14.921211310000000,-1.447022402000000,2.447010756000000,2.223945856000000,0.017094029000000,29.292670600000001,-94.816283100000007,29.292538470000000,-94.816253689999996,2020,Not_at_edge,Y,T,11.000000000000000,Y
4256,13934,549088,2965-0012-0023-001,130.2960052,13918_29.2922734_-94.8177321_0_313.46.jpg,bnJucDEBQz0i9RAm9RRvtw,13918,0.804199000000000,254,441,311,3.749322090000000,1.506133709000000,22.468981800000002,-0.905687418000000,2.411821127000000,2.243188381000000,-0.089772375000000,29.292273399999999,-94.817732100000001,29.292399079999999,-94.817913540000006,2019,Not_at_edge,Y,T,11.000000000000000,N
4257,13937,549091,3510-0068-3010-001,153.1970062,13938_29.2926317_-94.7875354_0_342.99.jpg,yXOtAa1eZWYU6r7kQ4waJQ,13938,0.856934000000000,396,392,224,5.006198320000000,2.313625488000000,17.317322810000000,-0.096669760000000,2.410295248000000,2.692572832000000,0.008373217000000,29.292631740000001,-94.787535379999994,29.292781519999998,-94.787586090000005,2021,Not_at_edge,Y,T,11.000000000000000,N
4258,13938,549092,3505-0104-0002-001,113.4349976,13939_29.2925826_-94.8165814_0_159.19.jpg,zI5h562KYRCai6eHb8F0ow,13939,0.914062000000000,415,565,322,3.087845134000000,0.902530240000000,11.925786320000000,-1.514180852000000,2.416711092000000,2.185314894000000,0.021628165000000,29.292582599999999,-94.816581400000004,29.292481219999999,-94.816540290000006,2020,Not_at_edge,Y,T,11.000000000000000,Y
4259,13939,549093,3505-0104-0003-000,108.5120010,13940_29.292616_-94.8164804_0_174.11.jpg,itjnDewiyBCYTstz4t60Gg,13940,0.456787000000000,267,534,327,3.184836461000000,0.980126931000000,14.100520400000001,-1.471015857000000,2.451142788000000,2.204709530000000,-0.081113670000000,29.292616030000001,-94.816480389999995,29.292490959999999,-94.816453850000002,2020,Not_at_edge,Y,T,11.000000000000000,Y
4260,13945,549099,3505-0039-0013-001,198.3489990,13946_29.2925831_-94.8106877_0_57.76.jpg,Ij6LXG-Pz6evaoKUvFi1Tw,13946,0.886719000000000,395,504,310,4.451619240000000,2.149211022000000,14.996370430000001,-1.255670932000000,3.404881954000000,2.302408218000000,0.007675522000000,29.292583100000002,-94.810687700000003,29.292654400000000,-94.810556529999999,2013,Not_at_edge,Y,T,11.000000000000000,N
4261,13953,549107,3510-0012-3014-001,213.4920044,13902_29.2923287_-94.803066_0_342.93.jpg,FhUtBio2rYQ0fNnz-16l8Q,13902,0.924316000000000,674,520,383,2.900579061000000,0.336327400000000,21.667028630000001,-2.015189085000000,2.351516485000000,2.564251661000000,0.199996358000000,29.292328699999999,-94.803066000000001,29.292523240000001,-94.803087800000000,2019,Not_at_edge,Y,T,11.000000000000000,Y
4262,13957,549111,2965-0011-0013-002,129.1829987,13926_29.2924309_-94.818153_0_255.08.jpg,surzx9-MMzXAohzcyfmSSQ,13926,0.800781000000000,81,441,268,3.843903682000000,1.782297990000000,17.186802539999999,-0.668847421000000,2.451145411000000,2.061605692000000,-0.208026023000000,29.292430899999999,-94.818152999999995,29.292360890000001,-94.818310830000001,2020,Not_at_edge,Y,T,11.000000000000000,N
4263,13962,549116,3510-0010-0007-002,116.8710022,13963_29.2925238_-94.8082111_0_253.15.jpg,gt9TCCpCSkE_7K4c0JYbPQ,13963,0.252686000000000,172,427,275,4.102394065000000,1.740975341000000,19.345831449999999,-0.587628880000000,2.328604221000000,2.361418724000000,-0.146182471000000,29.292523840000001,-94.808211090000000,29.292449449999999,-94.808391209999996,2019,Not_at_edge,Y,T,11.000000000000000,N
4264,13964,549118,3505-0103-0013-000,106.2819977,13965_29.2922889_-94.8156077_0_74.66.jpg,Lued85Byo4WizawZNEKflg,13965,0.907715000000000,397,505,334,3.079049421000000,1.011507106000000,16.914777030000000,-1.439884353000000,2.451391459000000,2.067542315000000,0.009419743000000,29.292288899999999,-94.815607700000001,29.292327879999998,-94.815439389999995,2020,Not_at_edge,Y,T,11.000000000000000,Y
4265,13969,549123,2720-0000-0001-001,94.8076019,13970_29.2924924_-94.8007538_0_88.30.jpg,IhwQxJ2ki2QzoJwx6h3ZOQ,13970,0.496826000000000,423,559,304,3.425872536000000,0.882578345000000,11.368421809999999,-1.395625381000000,2.278203726000000,2.543294191000000,0.027555349000000,29.292502259999999,-94.800774959999998,29.292502480000000,-94.800657959999995,2019,Not_at_edge,Y,T,11.000000000000000,N
4266,13974,549128,3510-0038-0001-001,116.5940018,13975_29.2924253_-94.8019243_0_57.02.jpg,_pZiXzbYmxPBw9GY4rh5UQ,13975,0.671387000000000,288,580,336,4.290355367000000,1.766616744000000,11.900946899999999,-1.632285195000000,3.398901939000000,2.523738623000000,-0.066887370000000,29.292425300000001,-94.801924299999996,29.292489639999999,-94.801826239999997,2017,Not_at_edge,Y,T,11.000000000000000,N
4267,13975,549129,3510-0038-0002-001,117.4759979,13976_29.2927223_-94.8016641_0_177.59.jpg,vp2PCzvnhTwVBimKs7gvUA,13976,0.906250000000000,258,505,335,3.491837001000000,0.952921605000000,17.078561430000001,-1.448304200000000,2.401225805000000,2.538915396000000,-0.087695063000000,29.292722330000000,-94.801664119999998,29.292569539999999,-94.801641380000007,2019,Not_at_edge,Y,T,11.000000000000000,N
4268,13984,549138,3510-0038-0007-002,177.6770020,13985_29.2925023_-94.800775_0_286.18.jpg,IhwQxJ2ki2QzoJwx6h3ZOQ,13985,0.806152000000000,376,348,84,5.089611680000000,2.546317489000000,10.978277940000000,0.268113763000000,2.278203726000000,2.543294191000000,-0.004884675000000,29.292502299999999,-94.800775000000002,29.292529429999998,-94.800883670000005,2019,Not_at_edge,Y,T,11.000000000000000,N
4269,13987,549141,1795-0000-0004-000,141.8179932,14042_29.2921233_-94.8118162_0_42.95.jpg,z_-hp0XtxxLCIWBoPxPoxA,14042,0.302490000000000,136,453,356,3.168824600000000,0.894897150000000,30.435838550000000,-1.444025589000000,2.338922739000000,2.273927450000000,-0.171014919000000,29.292123300000000,-94.811816199999996,29.292353190000000,-94.811644900000005,2020,Not_at_edge,Y,T,11.000000000000000,Y
4270,13990,549144,3505-0040-0009-002,89.0015030,13997_29.2921289_-94.81102_0_358.82.jpg,UgREWNMYMuPjeQh8TStUXg,13997,0.940918000000000,624,481,332,3.394318208000000,1.078220472000000,19.664859809999999,-1.326268330000000,2.404488802000000,2.316097736000000,0.165928490000000,29.292128900000002,-94.811019999999999,29.292304450000000,-94.810990689999997,2019,Not_at_edge,Y,T,11.000000000000000,N
4271,13992,549146,3892-0000-0008-000,159.1909943,13915_29.2922781_-94.8032601_0_313.17.jpg,pgO3l8OIvEUeJPU6QrPYCQ,13915,0.914062000000000,444,471,324,3.812678139000000,1.197900097000000,19.808477910000001,-1.215236147000000,2.413136244000000,2.614778042000000,0.042539123000000,29.292278100000001,-94.803260100000003,29.292405800000001,-94.803402719999994,2019,Not_at_edge,Y,T,11.000000000000000,N
4272,13993,549147,3783-0000-0002-000,102.3799973,13994_29.2921088_-94.8192355_0_42.48.jpg,xtE44YtJt-G3ZH2GD7CUCg,13994,0.500977000000000,307,426,274,3.766079472000000,1.768178986000000,19.166744880000000,-0.574274494000000,2.342453480000000,1.997900486000000,-0.053329687000000,29.292108800000001,-94.819235500000005,29.292242380000001,-94.819110230000007,2020,Not_at_edge,Y,T,11.000000000000000,N
4273,13997,549151,3510-0010-1009-001,126.0709991,14014_29.292173_-94.8073314_0_11.40.jpg,TpypBMP0XOgwxB1xxVaUpQ,14014,0.830078000000000,426,485,363,4.281729835000000,1.779353279000000,23.856232859999999,-1.697208506000000,3.476561785000000,2.502376556000000,0.029298824000000,29.292172959999998,-94.807331390000002,29.292382610000001,-94.807275829999995,2016,Not_at_edge,Y,T,11.000000000000000,N
4274,13998,549152,3892-0000-0009-000,183.6230011,13993_29.292253_-94.8033593_0_313.43.jpg,rkgJmN8LpHBqonmAHOD0Kw,13993,0.907227000000000,368,484,341,3.513106440000000,0.893170451000000,20.345372340000001,-1.433771039000000,2.326941490000000,2.619935989000000,-0.011163907000000,29.292252999999999,-94.803359299999997,29.292377689999999,-94.803512960000006,2019,Not_at_edge,Y,T,11.000000000000000,N
4275,14005,549159,3783-0000-0007-000,102.1940002,14006_29.2920543_-94.8185653_0_313.31.jpg,AAvwDsgCsLGWXT5A4GfavA,14006,0.826660000000000,718,456,269,3.817914225000000,1.574746586000000,15.974161219999999,-0.792457842000000,2.367204428000000,2.243167639000000,0.228972758000000,29.292054300000000,-94.818565300000003,29.292174379999999,-94.818656210000000,2019,Not_at_edge,Y,T,11.000000000000000,N
4276,14012,549166,3505-0103-0012-000,143.1179962,13929_29.2920453_-94.8149609_0_326.42.jpg,pIzGHlqcJOcWxFLdFBBDvQ,13929,0.767578000000000,374,476,337,3.340677401000000,1.050901076000000,21.081576230000000,-1.353333333000000,2.404234409000000,2.289776325000000,-0.006280111000000,29.292045300000002,-94.814960859999999,29.292203090000001,-94.815082000000004,2019,Not_at_edge,Y,T,11.000000000000000,Y
4277,14013,549167,3510-0010-1010-001,124.8610001,13943_29.2922073_-94.8072105_0_310.73.jpg,J0iUQ2KRO0vnCLk_pneC-w,13943,0.814941000000000,56,489,356,4.374485912000000,1.866552295000000,22.437649220000001,-1.617891608000000,3.484443903000000,2.507933617000000,-0.224666456000000,29.292207300000001,-94.807210499999997,29.292301890000001,-94.807414670000000,2016,Not_at_edge,Y,T,11.000000000000000,N
4278,14021,549175,3783-0000-0004-000,75.1121979,14022_29.2919772_-94.8188674_0_343.53.jpg,6pw_lXZoiadhxQh8kk0OEg,14022,0.853027000000000,256,454,258,3.831894414000000,1.636845605000000,14.901545540000001,-0.725002273000000,2.361847878000000,2.195048809000000,-0.088734081000000,29.291977200000002,-94.818867400000002,29.292102239999998,-94.818923740000002,2019,Not_at_edge,Y,T,11.000000000000000,N
4279,14026,549180,3892-0000-0012-000,135.5930023,14027_29.2921181_-94.8038598_0_342.03.jpg,B03KPwewGY4pnQQsfx3qqw,14027,0.664062000000000,625,492,305,3.877429603000000,1.225499509000000,15.862304220000000,-1.178707244000000,2.404206753000000,2.651930094000000,0.167285591000000,29.292118100000000,-94.803859799999998,29.292259680000001,-94.803883610000000,2019,Not_at_edge,Y,T,11.000000000000000,N
4280,14032,549186,3510-0010-0001-003,164.9029999,14033_29.2922203_-94.8093633_0_73.51.jpg,stkHFI9Zh4qisfVBr-j_MA,14033,0.865723000000000,640,482,302,3.651393867000000,1.345761753000000,16.420095770000000,-1.105225109000000,2.450986862000000,2.305632114000000,0.177444234000000,29.292220300000000,-94.809363300000001,29.292236620000001,-94.809195329999994,2020,Not_at_edge,Y,T,11.000000000000000,N
4281,14036,549190,2965-0013-0006-000,215.3489990,14037_29.2923513_-94.8174274_0_133.26.jpg,5z9t15hGTDwWCnPB_VmC1Q,14037,0.432129000000000,655,469,301,3.644046207000000,1.433637996000000,17.623608189999999,-1.039165120000000,2.472803116000000,2.210408211000000,0.186892952000000,29.292351270000001,-94.817427370000004,29.292222689999999,-94.817320679999995,2019,Not_at_edge,Y,T,11.000000000000000,N
4282,14037,549191,3505-0042-0003-000,90.9060974,14039_29.2923527_-94.813769_0_193.65.jpg,vl0y-lDS_aO-RPHEGmaLrg,14039,0.793457000000000,368,491,306,3.467615308000000,1.219000520000000,15.726396890000000,-1.185078917000000,2.404079437000000,2.248614788000000,-0.010815080000000,29.292352699999999,-94.813769039999997,29.292214470000001,-94.813805529999996,2019,Not_at_edge,Y,T,11.000000000000000,N
4283,14038,549192,3505-0042-0004-001,85.1453018,14038_29.2923284_-94.8138709_0_134.56.jpg,cW9eODsXP2J_6QPd9ZDoYA,14038,0.758301000000000,347,496,296,3.568342022000000,1.326499514000000,14.623984910000001,-1.142512031000000,2.469011545000000,2.241842508000000,-0.025812242000000,29.292328399999999,-94.813870899999998,29.292238279999999,-94.813760970000004,2019,Not_at_edge,Y,T,11.000000000000000,N
